                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.7572,                 1.0002,                 1.4288,                0.62511,                0.19424,                0.18568,                0.07784,                 2.0223,                 1.5008,                  1.805,             0.00020506,             0.00020506,             0.00020506
                     75,                 1.7388,                0.95219,                 1.3751,                0.63598,                0.23528,                0.20301,                0.08612,                 2.0019,                 1.4394,                 1.8045,             0.00019799,             0.00019799,             0.00019799
                     76,                 1.7388,                0.99207,                 1.3775,                0.62812,                0.22998,                0.23396,                0.08901,                 2.0356,                 1.4573,                 1.8302,             0.00019092,             0.00019092,             0.00019092
                     77,                 1.7432,                0.96332,                 1.3794,                0.55634,                0.25759,                0.21884,                0.08682,                 2.0414,                 1.4325,                 1.8116,             0.00018385,             0.00018385,             0.00018385
                     78,                 1.7618,                0.97166,                 1.3947,                0.47459,                0.25464,                0.22041,                0.08896,                 2.0317,                 1.4338,                 1.8175,             0.00017679,             0.00017679,             0.00017679
                     79,                  1.716,                0.94905,                 1.3648,                0.41697,                0.23499,                0.20779,                0.08827,                 2.0042,                 1.4469,                 1.8015,             0.00016972,             0.00016972,             0.00016972
                     80,                 1.7388,                0.95665,                 1.3759,                 0.5711,                0.18288,                0.20271,                0.08485,                 2.0059,                 1.4329,                 1.8041,             0.00016265,             0.00016265,             0.00016265
                     81,                 1.7154,                0.97099,                 1.3788,                0.55976,                0.20195,                0.20761,                0.08696,                 2.0218,                 1.4232,                 1.8078,             0.00015558,             0.00015558,             0.00015558
                     82,                 1.7243,                0.93973,                 1.3708,                0.46158,                0.19786,                0.21192,                0.08595,                 2.0318,                 1.4264,                 1.8308,             0.00014851,             0.00014851,             0.00014851
                     83,                 1.7764,                0.97146,                 1.4111,                0.32491,                0.27018,                 0.2137,                0.08572,                 2.0139,                 1.4257,                 1.8153,             0.00014144,             0.00014144,             0.00014144
                     84,                 1.7546,                0.94577,                 1.3485,                0.42871,                 0.2311,                0.20334,                0.08293,                 2.0487,                 1.4492,                 1.8248,             0.00013437,             0.00013437,             0.00013437
                     85,                 1.7259,                 0.9275,                   1.35,                0.64614,                0.21933,                0.21562,                 0.0884,                 1.9982,                 1.4141,                 1.8139,             0.00012731,             0.00012731,             0.00012731
                     86,                 1.7195,                0.94993,                 1.3458,                0.62788,                0.23287,                0.21056,                0.08562,                 2.0112,                  1.419,                 1.8055,             0.00012024,             0.00012024,             0.00012024
                     87,                 1.7079,                0.94976,                 1.3603,                0.64362,                0.24028,                0.21619,                0.08542,                 2.0244,                 1.4175,                 1.8105,             0.00011317,             0.00011317,             0.00011317
                     88,                 1.7073,                0.92572,                 1.3486,                0.65138,                 0.2241,                0.21392,                0.08697,                 1.9944,                 1.4146,                 1.7936,              0.0001061,              0.0001061,              0.0001061
                     89,                 1.7051,                0.94494,                  1.358,                0.56165,                0.27481,                0.21914,                0.08611,                 2.0245,                 1.4679,                 1.8081,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                 1.7026,                0.92346,                 1.3502,                0.54743,                0.25166,                0.20471,                0.08359,                 2.0178,                 1.4548,                  1.806,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                 1.7048,                 1.0014,                 1.4402,                0.53777,                 0.2182,                0.20809,                0.08867,                 2.0021,                 1.4565,                 1.7981,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                 1.6899,                0.98157,                 1.3959,                0.52635,                0.20927,                 0.2012,                0.08731,                 2.0288,                 1.4955,                 1.8249,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                 1.6923,                0.97323,                  1.396,                0.44345,                0.21665,                0.20672,                0.08986,                 2.0073,                 1.5153,                 1.8223,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                 1.6675,                0.95196,                 1.4015,                 0.4391,                0.21769,                0.21901,                0.08987,                 2.0055,                 1.4836,                 1.8205,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                 1.6464,                 0.9453,                 1.3705,                0.45093,                0.22769,                0.21799,                0.08906,                 2.0226,                 1.4669,                 1.8284,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                 1.6573,                0.94258,                  1.379,                0.47121,                0.22392,                 0.2129,                0.08887,                 2.0086,                 1.4698,                 1.8106,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                 1.6525,                0.94594,                 1.3877,                0.53358,                0.23545,                0.21322,                0.08998,                  2.025,                 1.4964,                   1.82,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     98,                 1.6598,                0.95229,                  1.374,                 0.5211,                0.27413,                0.21451,                0.09084,                 2.0158,                 1.5098,                  1.818,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     99,                 1.6572,                0.94015,                 1.4072,                0.52398,                0.24789,                0.21239,                0.09073,                 1.9995,                 1.5061,                 1.8085,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    100,                 1.6696,                0.95269,                 1.4006,                 0.5397,                0.24629,                0.21457,                0.09051,                 1.9999,                 1.5065,                   1.81,             2.1277e-05,             2.1277e-05,             2.1277e-05
